,y_pred,y_true
2140,9,9
2141,7,7
2142,9,1
2143,9,9
2144,2,3
2145,4,7
2146,2,2
2147,7,7
2148,9,9
2149,6,6
2150,9,9
2151,8,5
2152,7,7
2153,8,8
2154,5,5
2155,8,9
2156,8,8
2157,6,3
2158,9,9
2159,9,8
2160,8,0
2161,2,5
2162,8,5
2163,7,7
2164,1,1
2165,2,2
2166,2,0
2167,2,7
2168,6,5
2169,8,8
2170,2,2
2171,5,2
2172,0,5
2173,3,3
2174,9,9
2175,3,3
2176,1,1
2177,9,9
2178,9,3
2179,1,1
2180,4,4
2181,0,3
2182,4,4
2183,4,4
2184,9,9
2185,0,0
2186,3,9
2187,7,5
2188,9,9
2189,2,2
2190,1,9
2191,6,4
2192,4,0
2193,0,2
2194,8,8
2195,3,4
2196,0,8
2197,6,6
2198,8,8
2199,2,2
2200,0,0
2201,5,5
2202,9,9
2203,6,6
2204,9,9
2205,5,5
2206,9,1
2207,3,3
2208,2,4
2209,4,4
2210,2,2
2211,7,7
2212,4,2
2213,6,4
2214,4,4
2215,4,0
2216,5,2
2217,8,8
2218,4,4
2219,7,5
2220,1,1
2221,2,2
2222,4,6
2223,8,8
2224,1,1
2225,7,7
2226,6,2
2227,8,8
2228,7,7
2229,4,4
2230,5,3
2231,7,3
2232,3,0
2233,5,3
2234,7,7
2235,5,2
2236,7,5
2237,6,6
2238,1,1
2239,7,7
2240,9,9
2241,0,0
2242,2,2
2243,3,3
2244,9,9
2245,0,8
2246,1,9
2247,6,5
2248,1,0
2249,0,0
2250,3,7
2251,2,6
2252,3,3
2253,5,3
2254,8,8
2255,8,1
2256,4,4
2257,9,0
2258,1,1
2259,5,5
2260,6,4
2261,6,3
2262,0,2
2263,6,6
2264,1,0
2265,8,8
2266,8,8
2267,6,6
2268,3,3
2269,4,3
2270,2,2
2271,8,9
2272,7,7
2273,5,5
2274,1,1
2275,6,6
2276,1,0
2277,5,5
2278,9,9
2279,9,9
2280,2,4
2281,5,5
2282,8,9
2283,7,4
2284,8,8
2285,5,3
2286,5,3
2287,7,2
2288,2,5
2289,1,1
2290,1,9
2291,7,5
2292,3,5
2293,9,8
2294,0,1
2295,8,8
2296,9,9
2297,7,7
2298,0,0
2299,3,6
2300,6,3
2301,2,2
2302,2,0
2303,2,2
2304,6,6
2305,3,9
2306,3,3
2307,7,9
2308,1,1
2309,3,6
2310,5,6
2311,6,7
2312,6,2
2313,4,6
2314,2,3
2315,3,2
2316,2,5
2317,5,5
2318,2,2
2319,7,7
2320,7,5
2321,9,2
2322,0,0
2323,1,8
2324,8,0
2325,0,7
2326,7,7
2327,1,1
2328,7,7
2329,4,4
2330,8,0
2331,3,2
2332,2,2
2333,6,6
2334,1,1
2335,7,5
2336,9,9
2337,7,7
2338,2,6
2339,2,2
2340,7,7
2341,0,0
2342,6,5
2343,6,6
2344,8,0
2345,1,1
2346,1,1
2347,8,8
2348,3,4
2349,5,5
2350,3,3
2351,1,1
2352,3,2
2353,4,4
2354,8,8
2355,0,9
2356,8,8
2357,1,1
2358,5,7
2359,7,2
2360,7,7
2361,2,2
2362,2,3
2363,5,2
2364,6,6
2365,5,7
2366,0,9
2367,6,4
2368,0,0
2369,1,1
2370,0,0
2371,8,4
2372,5,5
2373,0,0
2374,8,8
2375,0,0
2376,0,7
2377,6,6
2378,1,1
2379,0,0
2380,8,8
2381,5,5
2382,9,9
2383,2,2
2384,7,5
2385,2,4
2386,5,4
2387,4,9
2388,1,0
2389,6,6
2390,4,1
2391,6,2
2392,5,5
2393,1,1
2394,4,6
2395,0,7
2396,9,1
2397,7,5
2398,8,8
2399,8,8
2400,0,0
2401,3,3
2402,9,9
2403,2,4
2404,0,0
2405,6,3
2406,4,4
2407,9,9
2408,2,2
2409,2,4
2410,3,3
2411,0,0
2412,9,6
2413,6,4
2414,7,5
2415,6,6
2416,9,6
2417,7,7
2418,8,8
2419,7,4
2420,1,8
2421,1,8
2422,2,3
2423,6,2
2424,0,8
2425,1,0
2426,2,2
2427,6,5
2428,6,6
2429,8,8
2430,7,7
2431,0,8
2432,9,9
2433,1,9
2434,8,0
2435,4,6
2436,4,6
2437,0,8
2438,0,1
2439,1,1
2440,9,7
2441,6,4
2442,6,4
2443,2,2
2444,6,3
2445,6,6
2446,9,9
2447,1,6
2448,2,2
2449,5,4
2450,1,1
2451,8,8
2452,2,2
2453,6,3
2454,8,1
2455,6,6
2456,0,8
2457,6,6
2458,8,8
2459,5,5
2460,9,9
2461,0,0
2462,1,1
2463,0,0
2464,6,2
2465,9,9
2466,9,2
2467,8,9
2468,0,0
2469,9,9
2470,7,7
2471,8,8
2472,6,5
2473,0,0
2474,2,6
2475,6,6
2476,8,8
2477,1,1
2478,6,6
2479,3,5
2480,8,8
2481,7,7
2482,1,9
2483,7,2
2484,1,1
2485,6,6
2486,4,7
2487,5,5
2488,6,6
2489,2,3
2490,0,0
2491,8,9
2492,8,8
2493,1,9
2494,0,5
2495,8,9
2496,9,9
2497,8,9
2498,3,3
2499,3,6
2500,6,4
2501,6,4
2502,8,8
2503,0,8
2504,1,1
2505,9,7
2506,2,3
2507,2,0
2508,6,6
2509,7,2
2510,7,4
2511,1,8
2512,3,2
2513,2,2
2514,3,9
2515,6,2
2516,3,2
2517,9,9
2518,7,7
2519,7,4
2520,9,1
2521,5,9
2522,1,1
2523,3,4
2524,6,3
2525,8,5
2526,2,3
2527,8,8
2528,8,9
2529,9,3
2530,6,6
2531,5,2
2532,1,0
2533,3,8
2534,8,9
2535,6,0
2536,5,5
2537,1,1
2538,2,5
2539,9,8
2540,3,2
2541,9,1
2542,8,2
2543,0,3
2544,5,2
2545,7,4
2546,8,8
2547,6,4
2548,0,0
2549,6,6
2550,7,4
2551,6,2
2552,9,9
2553,8,8
2554,5,4
2555,9,7
2556,6,6
2557,4,2
2558,6,4
2559,7,7
2560,7,7
2561,6,6
2562,2,4
2563,2,2
2564,1,2
2565,5,3
2566,7,2
2567,3,4
2568,7,9
2569,0,0
2570,2,0
2571,9,9
2572,4,6
2573,4,5
2574,1,8
2575,4,5
2576,3,2
2577,3,4
2578,5,8
2579,0,8
2580,7,6
2581,6,4
2582,7,5
2583,7,7
2584,6,6
2585,5,3
2586,2,7
2587,0,0
2588,5,4
2589,2,0
2590,3,5
2591,8,8
2592,2,2
2593,1,8
2594,0,0
2595,4,4
2596,1,9
2597,5,2
2598,4,3
2599,6,6
2600,8,8
2601,1,1
2602,6,6
2603,7,0
2604,9,8
2605,7,4
2606,5,3
2607,1,1
2608,2,4
2609,2,5
2610,2,2
2611,5,4
2612,5,3
2613,6,6
2614,0,0
2615,7,7
2616,1,1
2617,5,3
2618,6,5
2619,3,7
2620,1,1
2621,8,8
2622,0,0
2623,2,4
2624,0,8
2625,2,2
2626,7,7
2627,4,7
2628,8,0
2629,4,2
2630,2,2
2631,4,4
2632,6,3
2633,7,3
2634,7,1
2635,4,6
2636,1,1
2637,6,6
2638,6,4
2639,6,6
2640,5,7
2641,2,4
2642,4,7
2643,4,3
2644,9,8
2645,1,1
2646,3,3
2647,0,1
2648,2,4
2649,6,6
2650,9,5
2651,0,5
2652,7,7
2653,0,4
2654,5,5
2655,0,4
2656,9,9
2657,5,7
2658,7,7
2659,3,2
2660,2,3
2661,3,3
2662,2,6
2663,7,7
2664,4,4
2665,1,1
2666,6,6
2667,1,1
2668,2,0
2669,6,6
2670,9,9
2671,1,6
2672,3,0
2673,4,2
2674,0,0
2675,5,2
2676,6,4
2677,7,7
2678,7,0
2679,3,0
2680,0,0
2681,2,0
2682,3,7
2683,5,5
2684,3,3
2685,4,2
2686,7,7
2687,8,8
2688,5,5
2689,3,5
2690,1,2
2691,2,2
2692,8,8
2693,1,9
2694,1,1
2695,6,2
2696,7,2
2697,9,0
2698,5,3
2699,4,4
2700,1,9
2701,9,1
2702,6,6
2703,8,9
2704,1,0
2705,0,8
2706,3,3
2707,6,6
2708,7,4
2709,4,6
2710,7,7
2711,5,5
2712,8,1
2713,8,8
2714,0,9
2715,0,0
2716,6,5
2717,2,0
2718,2,5
2719,5,4
2720,6,3
2721,8,8
2722,4,5
2723,8,2
2724,0,0
2725,8,8
2726,5,5
2727,8,9
2728,5,2
2729,2,5
2730,6,6
2731,5,5
2732,7,7
2733,3,3
2734,7,7
2735,6,2
2736,1,8
2737,1,8
2738,4,4
2739,2,2
2740,9,1
2741,6,6
2742,5,2
2743,9,9
2744,9,9
2745,8,8
2746,5,2
2747,3,3
2748,1,1
2749,9,0
2750,7,5
2751,7,2
2752,3,3
2753,7,7
2754,1,9
2755,5,5
2756,9,9
2757,9,1
2758,9,1
2759,3,3
2760,2,2
2761,9,7
2762,2,4
2763,4,4
2764,1,1
2765,1,9
2766,4,4
2767,7,5
2768,2,5
2769,1,2
2770,2,7
2771,7,7
2772,6,6
2773,1,1
2774,5,2
2775,5,3
2776,3,7
2777,5,5
2778,4,4
2779,4,3
2780,7,7
2781,7,7
2782,7,0
2783,0,0
2784,0,1
2785,5,4
2786,7,4
2787,9,3
2788,3,7
2789,1,9
2790,8,8
2791,7,7
2792,0,0
2793,9,9
2794,0,0
2795,3,3
2796,7,7
2797,6,6
2798,5,3
2799,8,8
2800,6,4
2801,3,5
2802,6,6
2803,5,5
2804,7,3
2805,4,4
2806,9,2
2807,9,9
2808,2,2
2809,4,4
2810,9,9
2811,2,2
2812,0,0
2813,1,1
2814,9,1
2815,9,3
2816,7,7
2817,3,9
2818,5,5
2819,1,1
2820,6,6
2821,7,0
2822,5,3
2823,7,3
2824,4,7
2825,6,2
2826,4,4
2827,5,5
2828,2,2
2829,6,3
2830,6,6
2831,1,3
2832,3,3
2833,0,0
2834,2,4
2835,6,4
2836,8,3
2837,8,8
2838,8,1
2839,2,2
2840,3,3
2841,2,2
2842,4,7
2843,9,1
2844,7,4
2845,6,5
2846,6,6
2847,4,8
2848,8,6
2849,6,6
2850,5,5
2851,6,4
2852,4,2
2853,9,9
2854,7,9
2855,5,3
2856,3,2
2857,0,0
2858,7,4
2859,1,1
2860,7,5
2861,5,5
2862,6,6
2863,6,6
2864,5,5
2865,6,6
2866,9,9
2867,6,7
2868,8,9
2869,4,4
2870,0,8
2871,3,3
2872,1,1
2873,9,9
2874,9,8
2875,1,1
2876,8,9
2877,8,0
2878,7,3
2879,0,0
2880,4,4
2881,1,7
2882,7,7
2883,2,2
2884,4,6
2885,5,5
2886,6,6
2887,9,9
2888,3,7
2889,5,7
2890,3,5
2891,3,7
2892,0,0
2893,8,8
2894,1,6
2895,5,7
2896,8,8
2897,3,3
2898,6,8
2899,5,9
2900,5,3
2901,8,2
2902,8,9
2903,2,2
2904,7,7
2905,2,4
2906,1,1
2907,0,9
2908,7,7
2909,0,0
2910,3,8
2911,1,1
2912,4,2
2913,0,0
2914,5,6
2915,5,5
2916,1,1
2917,4,4
2918,2,2
2919,8,8
2920,2,2
2921,8,8
2922,7,3
2923,5,3
2924,1,1
2925,4,4
2926,8,9
2927,8,8
2928,1,1
2929,1,1
2930,3,7
2931,1,9
2932,1,9
2933,4,4
2934,9,6
2935,8,8
2936,5,5
2937,3,3
2938,2,2
2939,6,2
2940,7,3
2941,5,8
2942,5,5
2943,1,1
2944,1,9
2945,7,7
2946,1,9
2947,1,1
2948,7,5
2949,4,3
2950,1,1
2951,0,0
2952,3,3
2953,8,8
2954,9,9
2955,5,2
2956,8,0
2957,8,8
2958,0,0
2959,0,7
2960,8,9
2961,4,4
2962,8,8
2963,3,3
2964,8,0
2965,7,7
2966,9,0
2967,7,7
2968,0,0
2969,4,5
2970,5,5
2971,4,4
2972,2,3
2973,0,0
2974,3,9
2975,4,9
2976,0,0
2977,6,2
2978,3,2
2979,0,0
2980,8,8
2981,6,4
2982,4,4
2983,5,5
2984,6,2
2985,9,2
2986,1,1
2987,7,1
2988,7,5
2989,4,5
2990,2,4
2991,3,3
2992,4,4
2993,8,0
2994,8,8
2995,4,4
2996,0,8
2997,5,2
2998,7,5
2999,6,6
3000,5,5
3001,1,1
3002,7,7
3003,3,2
3004,3,4
3005,7,0
3006,7,5
3007,1,6
3008,8,8
3009,7,7
3010,6,6
3011,3,3
3012,9,1
3013,5,3
3014,6,6
3015,6,6
3016,2,4
3017,5,5
3018,2,5
3019,5,5
3020,1,1
3021,8,8
3022,7,7
3023,5,3
3024,0,0
3025,6,2
3026,7,5
3027,1,1
3028,1,1
3029,9,1
3030,1,6
3031,7,7
3032,1,2
3033,9,1
3034,2,2
3035,3,3
3036,9,9
3037,8,8
3038,4,3
3039,1,1
3040,7,7
3041,4,4
3042,5,8
3043,6,4
3044,7,7
3045,5,5
3046,8,8
3047,6,6
3048,0,0
3049,3,3
3050,2,0
3051,2,8
3052,2,3
3053,5,4
3054,8,4
3055,1,9
3056,4,4
3057,6,6
3058,1,1
3059,3,5
3060,7,7
3061,7,7
3062,9,9
3063,0,0
3064,1,1
3065,3,3
3066,9,1
3067,5,3
3068,0,2
3069,6,4
3070,0,0
3071,5,7
3072,1,8
3073,5,3
3074,1,1
3075,3,6
3076,6,2
3077,1,1
3078,8,8
3079,8,8
3080,1,1
3081,9,9
3082,7,7
3083,5,5
3084,3,3
3085,6,2
3086,9,9
3087,0,0
3088,4,6
3089,8,8
3090,4,4
3091,0,1
3092,6,5
3093,7,7
3094,0,2
3095,4,4
3096,9,7
3097,9,0
3098,2,4
3099,9,9
3100,0,0
3101,7,7
3102,7,0
3103,6,6
3104,7,7
3105,1,1
3106,0,8
3107,3,5
3108,2,8
3109,8,8
3110,5,7
3111,8,0
3112,0,0
3113,3,3
3114,8,2
3115,4,5
3116,7,7
3117,9,0
3118,6,6
3119,6,4
3120,6,4
3121,9,9
3122,1,1
3123,8,8
3124,6,6
3125,3,3
3126,9,9
3127,4,4
3128,9,9
3129,5,3
3130,5,3
3131,2,7
3132,2,5
3133,7,9
3134,7,7
3135,3,7
3136,4,4
3137,5,5
3138,8,8
3139,9,2
3140,8,8
3141,9,9
3142,7,5
3143,5,3
3144,1,1
3145,9,9
3146,2,2
3147,2,2
3148,4,0
3149,9,1
3150,1,1
3151,8,8
3152,9,1
3153,1,1
3154,8,9
3155,8,8
3156,9,9
3157,9,9
3158,1,0
3159,7,2
3160,6,6
3161,9,9
3162,1,1
3163,3,9
3164,2,0
3165,9,1
3166,1,9
3167,2,2
3168,9,9
3169,9,9
3170,9,9
3171,1,0
3172,8,9
3173,9,9
3174,9,2
3175,1,1
3176,7,7
3177,0,0
3178,7,5
3179,6,6
3180,7,3
3181,9,9
3182,8,8
3183,3,3
3184,0,0
3185,6,2
3186,4,7
3187,7,7
3188,7,4
3189,8,8
3190,3,3
3191,8,0
3192,2,5
3193,0,2
3194,5,3
3195,6,5
3196,5,7
3197,6,6
3198,3,6
3199,6,6
3200,7,5
3201,3,6
3202,3,5
3203,6,4
3204,5,5
3205,0,8
3206,0,8
3207,7,0
3208,1,9
3209,0,7
3210,9,9
3211,9,0
3212,6,6
3213,9,9
3214,6,6
3215,9,1
3216,7,4
3217,7,7
3218,5,9
3219,6,0
3220,9,3
3221,7,5
3222,9,4
3223,7,7
3224,6,6
3225,9,9
3226,0,8
3227,2,2
3228,5,3
3229,1,9
3230,6,3
3231,7,3
3232,7,7
3233,8,8
3234,5,3
3235,2,5
3236,7,5
3237,9,9
3238,6,6
3239,1,1
3240,1,4
3241,7,7
3242,6,4
3243,8,8
3244,7,7
3245,7,7
3246,2,1
3247,5,3
3248,0,0
3249,3,3
3250,6,2
3251,7,5
3252,2,4
3253,9,9
3254,2,3
3255,5,5
3256,4,4
3257,7,7
3258,1,0
3259,3,3
3260,7,7
3261,0,0
3262,7,2
3263,9,1
3264,9,5
3265,8,8
3266,7,7
3267,3,3
3268,5,5
3269,7,7
3270,8,8
3271,6,5
3272,7,7
3273,8,8
3274,9,1
3275,7,5
3276,4,4
3277,7,7
3278,0,0
3279,0,8
3280,5,3
3281,4,2
3282,9,9
3283,3,7
3284,3,4
3285,1,1
3286,6,6
3287,5,5
3288,8,9
3289,1,8
3290,5,5
3291,5,5
3292,6,4
3293,1,1
3294,0,0
3295,9,9
3296,4,4
3297,6,4
3298,5,3
3299,7,0
3300,6,4
3301,0,8
3302,8,0
3303,8,8
3304,2,2
3305,9,9
3306,6,5
3307,9,9
3308,7,7
3309,7,4
3310,6,6
3311,5,7
3312,3,9
3313,2,2
3314,1,9
3315,3,3
3316,7,7
3317,7,7
3318,8,8
3319,3,2
3320,7,2
3321,2,0
3322,5,2
3323,5,5
3324,6,3
3325,8,6
3326,4,4
3327,3,7
3328,4,2
3329,0,3
3330,7,7
3331,8,8
3332,7,7
3333,2,2
3334,4,5
3335,8,0
3336,0,0
3337,7,7
3338,0,0
3339,5,9
3340,6,6
3341,1,1
3342,8,0
3343,5,3
3344,9,9
3345,7,7
3346,9,4
3347,9,9
3348,1,1
3349,2,6
3350,8,8
3351,1,1
3352,2,2
3353,6,3
3354,2,3
3355,0,5
3356,7,4
3357,2,8
3358,9,9
3359,6,7
3360,6,4
3361,7,4
3362,1,1
3363,6,2
3364,5,4
3365,9,9
3366,8,8
3367,7,7
3368,9,9
3369,7,5
3370,1,1
3371,5,2
3372,1,1
3373,5,6
3374,6,6
3375,6,4
3376,3,5
3377,7,7
3378,2,4
3379,7,5
3380,9,8
3381,5,5
3382,2,2
3383,8,8
3384,5,7
3385,8,8
3386,4,2
3387,6,3
3388,3,6
3389,1,1
3390,5,3
3391,3,3
3392,8,1
3393,5,5
3394,1,1
3395,9,9
3396,2,0
3397,4,9
3398,2,2
3399,0,0
3400,4,6
3401,7,2
3402,6,4
3403,8,8
3404,5,5
3405,7,7
3406,6,6
3407,1,1
3408,6,2
3409,9,9
3410,4,4
3411,3,5
3412,4,0
3413,1,3
3414,7,3
3415,2,7
3416,0,7
3417,4,7
3418,1,1
3419,6,4
3420,7,5
3421,4,0
3422,5,2
3423,8,8
3424,5,5
3425,8,0
3426,2,0
3427,3,6
3428,9,2
3429,0,0
3430,8,8
3431,4,4
3432,3,5
3433,7,4
3434,7,5
3435,6,6
3436,2,4
3437,7,7
3438,9,9
3439,6,4
3440,6,2
3441,0,0
3442,3,6
3443,2,4
3444,0,0
3445,1,0
3446,5,6
3447,6,4
3448,6,6
3449,9,1
3450,1,9
3451,2,5
3452,2,5
3453,4,2
3454,0,2
3455,3,6
3456,5,3
3457,7,4
3458,5,5
3459,9,9
3460,1,1
3461,5,7
3462,8,2
3463,3,3
3464,9,9
3465,6,6
3466,5,5
3467,0,0
3468,2,2
3469,8,9
3470,5,7
3471,9,1
3472,7,7
3473,6,2
3474,6,2
3475,2,0
3476,2,8
3477,6,6
3478,6,4
3479,3,3
3480,2,2
3481,7,7
3482,9,7
3483,0,0
3484,4,4
3485,1,1
3486,6,6
3487,5,5
3488,1,1
3489,7,3
3490,0,0
3491,5,3
3492,1,9
3493,2,0
3494,1,0
3495,5,2
3496,9,5
3497,1,0
3498,8,4
3499,0,0
3500,9,1
3501,1,9
3502,7,8
3503,2,4
3504,9,9
3505,7,4
3506,2,2
3507,4,4
3508,3,3
3509,0,3
3510,6,4
3511,8,0
3512,6,4
3513,6,3
3514,5,2
3515,8,8
3516,9,9
3517,8,1
3518,5,5
3519,5,8
3520,1,1
3521,0,8
3522,2,2
3523,6,4
3524,4,5
3525,3,2
3526,6,4
3527,9,1
3528,0,1
3529,6,6
3530,6,6
3531,9,8
3532,5,5
3533,2,2
3534,3,2
3535,5,5
3536,0,0
3537,0,8
3538,2,2
3539,8,3
3540,6,6
3541,2,2
3542,9,9
3543,6,6
3544,1,1
3545,4,4
3546,5,5
3547,9,9
3548,0,0
3549,1,1
3550,6,0
3551,0,0
3552,9,8
3553,9,1
3554,9,1
3555,4,6
3556,6,6
3557,2,9
3558,5,5
3559,4,4
3560,9,1
3561,5,7
3562,8,8
3563,6,6
3564,9,9
3565,9,1
3566,7,7
3567,6,6
3568,0,0
3569,6,9
3570,5,3
3571,3,5
3572,6,3
3573,6,2
3574,5,5
3575,2,3
3576,6,4
3577,1,9
3578,7,7
3579,1,1
3580,6,4
3581,6,4
3582,6,6
3583,1,1
3584,5,3
3585,8,8
3586,8,8
3587,8,0
3588,6,6
3589,4,7
3590,7,7
3591,6,6
3592,7,7
3593,7,2
3594,5,3
3595,4,2
3596,4,2
3597,6,6
3598,2,2
3599,7,7
3600,3,4
3601,3,0
3602,3,3
3603,6,6
3604,2,2
3605,4,6
3606,7,3
3607,2,3
3608,1,0
3609,8,9
3610,9,5
3611,1,1
3612,1,1
3613,7,5
3614,6,3
3615,7,6
3616,2,4
3617,3,3
3618,8,4
3619,1,1
3620,7,0
3621,0,4
3622,3,5
3623,5,5
3624,2,2
3625,0,8
3626,9,9
3627,3,4
3628,3,3
3629,0,1
3630,8,8
3631,9,0
3632,9,1
3633,5,3
3634,3,3
3635,4,4
3636,6,4
3637,6,2
3638,8,9
3639,7,7
3640,2,6
3641,8,8
3642,1,1
3643,9,8
3644,1,9
3645,9,1
3646,3,3
3647,9,1
3648,7,7
3649,3,3
3650,0,0
3651,0,0
3652,2,2
3653,8,8
3654,5,3
3655,9,9
3656,5,2
3657,3,7
3658,4,2
3659,6,6
3660,0,0
3661,1,1
3662,6,6
3663,1,1
3664,6,6
3665,5,7
3666,5,5
3667,5,5
3668,6,2
3669,3,5
3670,9,9
3671,7,4
3672,8,0
3673,8,2
3674,2,3
3675,3,4
3676,1,9
3677,2,4
3678,1,1
3679,8,0
3680,5,0
3681,2,2
3682,7,3
3683,3,8
3684,9,9
3685,2,2
3686,8,8
3687,9,9
3688,7,5
3689,7,7
3690,1,9
3691,1,1
3692,6,4
3693,2,6
3694,2,2
3695,8,8
3696,2,4
3697,5,4
3698,8,8
3699,9,9
3700,5,3
3701,1,1
3702,1,1
3703,6,6
3704,2,5
3705,8,8
3706,4,4
3707,6,6
3708,6,4
3709,5,5
3710,2,2
3711,4,6
3712,4,4
3713,5,2
3714,3,3
3715,6,1
3716,3,3
3717,6,6
3718,8,8
3719,5,5
3720,2,2
3721,7,2
3722,7,7
3723,9,1
3724,2,6
3725,7,2
3726,6,5
3727,9,9
3728,3,2
3729,8,8
3730,9,1
3731,6,6
3732,9,9
3733,7,2
3734,5,7
3735,2,5
3736,5,3
3737,2,2
3738,9,9
3739,9,7
3740,0,0
3741,7,2
3742,9,9
3743,5,3
3744,7,4
3745,1,1
3746,6,7
3747,9,9
3748,5,5
3749,8,8
3750,8,9
3751,7,7
3752,7,3
3753,3,4
3754,2,0
3755,3,9
3756,9,7
3757,8,4
3758,3,2
3759,4,4
3760,7,7
3761,8,0
3762,1,1
3763,8,8
3764,8,1
3765,0,0
3766,0,4
3767,6,6
3768,1,1
3769,9,9
3770,9,9
3771,0,2
3772,1,1
3773,5,2
3774,5,5
3775,3,6
3776,9,9
3777,7,7
3778,4,7
3779,2,3
3780,4,4
3781,2,2
3782,0,0
3783,2,2
3784,5,5
3785,6,6
3786,8,7
3787,3,3
3788,7,7
3789,5,9
3790,2,4
3791,5,2
3792,0,0
3793,5,6
3794,1,1
3795,7,7
3796,5,5
3797,5,6
3798,5,5
3799,7,3
3800,1,9
3801,0,2
3802,7,7
3803,1,8
3804,5,5
3805,9,9
3806,4,5
3807,1,8
3808,3,5
3809,4,4
3810,5,3
3811,7,7
3812,1,9
3813,8,8
3814,1,1
3815,7,2
3816,4,2
3817,8,8
3818,9,9
3819,7,3
3820,2,0
3821,9,8
3822,3,4
3823,0,0
3824,4,2
3825,0,0
3826,6,1
3827,6,4
3828,7,1
3829,8,8
3830,5,5
3831,7,5
3832,7,7
3833,9,9
3834,8,8
3835,3,3
3836,7,7
3837,9,9
3838,2,1
3839,5,5
3840,3,6
3841,9,9
3842,8,8
3843,6,7
3844,3,2
3845,0,0
3846,9,9
3847,8,0
3848,0,8
3849,4,5
3850,1,9
3851,4,4
3852,2,2
3853,5,9
3854,8,8
3855,1,1
3856,1,9
3857,9,1
3858,8,8
3859,6,3
3860,7,7
3861,6,6
3862,4,4
3863,2,2
3864,9,3
3865,5,7
3866,2,0
3867,5,3
3868,2,5
3869,8,8
3870,8,8
3871,8,8
3872,5,7
3873,1,9
3874,6,6
3875,9,2
3876,7,7
3877,7,4
3878,5,5
3879,9,7
3880,6,6
3881,7,7
3882,1,1
3883,5,7
3884,3,3
3885,6,6
3886,0,8
3887,4,2
3888,9,6
3889,6,6
3890,7,7
3891,9,1
3892,6,5
3893,9,9
3894,7,7
3895,9,1
3896,5,7
3897,0,0
3898,1,1
3899,2,6
3900,6,3
3901,9,3
3902,1,9
3903,8,0
3904,1,1
3905,3,2
3906,5,3
3907,7,2
3908,2,2
3909,2,5
3910,7,4
3911,9,9
3912,0,8
3913,9,7
3914,4,4
3915,2,4
3916,9,9
3917,8,7
3918,6,6
3919,7,7
3920,9,7
3921,9,1
3922,8,2
3923,3,3
3924,4,5
3925,1,1
3926,9,9
3927,3,0
3928,3,3
3929,3,3
3930,1,1
3931,5,5
3932,6,6
3933,6,6
3934,2,2
3935,7,4
3936,6,6
3937,8,8
3938,8,8
3939,9,9
3940,5,6
3941,6,6
3942,1,1
3943,0,0
3944,4,7
3945,5,5
3946,8,8
3947,2,2
3948,9,1
3949,5,5
3950,8,8
3951,1,1
3952,6,4
3953,3,7
3954,5,5
3955,0,0
3956,2,3
3957,8,9
3958,9,9
3959,3,5
3960,5,2
3961,9,8
3962,7,4
3963,7,1
3964,8,9
3965,0,0
3966,6,4
3967,3,4
3968,2,8
3969,1,2
3970,6,9
3971,0,0
3972,7,7
3973,7,9
3974,8,8
3975,7,7
3976,3,1
3977,6,3
3978,4,2
3979,9,9
3980,9,9
3981,3,5
3982,9,9
3983,7,7
3984,6,6
3985,7,7
3986,7,7
3987,9,1
3988,6,1
3989,6,2
3990,2,4
3991,6,2
3992,0,0
3993,4,6
3994,8,8
3995,3,7
3996,1,6
3997,3,2
3998,3,2
3999,9,9
4000,0,8
4001,4,2
4002,2,4
4003,0,2
4004,9,0
4005,6,5
4006,8,8
4007,6,6
4008,8,8
4009,2,2
4010,7,7
4011,7,7
4012,6,3
4013,1,1
4014,8,8
4015,3,1
4016,6,6
4017,5,5
4018,1,9
4019,7,7
4020,9,8
4021,7,9
4022,6,6
4023,7,4
4024,0,8
4025,1,1
4026,8,9
4027,4,4
4028,8,0
4029,4,4
4030,1,1
4031,6,4
4032,3,3
4033,6,6
4034,4,2
4035,5,2
4036,0,7
4037,0,0
4038,9,0
4039,7,7
4040,0,0
4041,5,7
4042,8,4
4043,3,3
4044,4,6
4045,7,7
4046,7,7
4047,4,4
4048,5,5
4049,4,4
4050,2,3
4051,3,5
4052,2,5
4053,6,4
4054,9,7
4055,0,1
4056,0,0
4057,7,7
4058,7,7
4059,1,1
4060,6,6
4061,5,5
4062,8,0
4063,7,7
4064,7,7
4065,4,4
4066,2,6
4067,1,1
4068,1,8
4069,5,5
4070,9,9
4071,6,3
4072,5,5
4073,6,6
4074,2,2
4075,2,2
4076,7,7
4077,3,3
4078,5,5
4079,8,8
4080,1,1
4081,9,0
4082,3,6
4083,8,8
4084,7,7
4085,3,8
4086,8,8
4087,5,5
4088,7,7
4089,2,5
4090,2,4
4091,8,9
4092,7,7
4093,6,3
4094,5,3
4095,8,8
4096,8,8
4097,6,3
4098,9,9
4099,6,4
4100,7,7
4101,2,2
4102,4,0
4103,8,8
4104,0,0
4105,7,7
4106,0,3
4107,3,3
4108,6,2
4109,3,5
4110,2,2
4111,7,4
4112,5,4
4113,8,0
4114,6,4
4115,9,8
4116,2,2
4117,4,4
4118,2,0
4119,8,6
4120,0,4
4121,5,5
4122,6,6
4123,0,0
4124,8,8
4125,0,8
4126,0,0
4127,4,6
4128,9,1
4129,1,1
4130,6,6
4131,1,1
4132,2,4
4133,3,2
4134,3,1
4135,5,1
4136,4,2
4137,2,4
